file,y,x
20161109-06-101.mat,466.7971175,469.4578714
20161109-06-106.mat,420.2339246,140.8547672
20161109-06-106.mat,449.5022173,140.8547672
20161109-06-106.mat,418.9035477,510.6995565
20161109-06-106.mat,442.8503326,510.6995565
20161109-06-113.mat,420.2339246,567.905765
20161109-06-113.mat,460.1452328,565.2450111
20161109-06-113.mat,417.5731707,196.7305987
20161109-06-113.mat,468.1274945,196.7305987
20161109-06-136.mat,416.2427938,38.41574279
20161109-06-136.mat,450.8325942,38.41574279
20161109-06-136.mat,417.5731707,406.9301552
20161109-06-136.mat,456.154102,406.9301552
20161109-06-140.mat,414.9124169,75.66629712
20161109-06-140.mat,454.8237251,75.66629712
20161109-06-140.mat,416.2427938,446.8414634
20161109-06-140.mat,457.4844789,444.1807095
20161109-06-153.mat,412.251663,191.4090909
20161109-06-153.mat,462.8059867,192.7394678
20161109-06-153.mat,413.5820399,563.9146341
20161109-06-153.mat,454.8237251,563.9146341
20161109-06-179.mat,412.251663,57.04101996
20161109-06-179.mat,442.8503326,57.04101996
20161109-06-179.mat,409.5909091,424.2250554
20161109-06-179.mat,436.1984479,424.2250554
20161109-06-185.mat,412.251663,103.6042129
20161109-06-185.mat,445.5110865,103.6042129
20161109-06-185.mat,409.5909091,474.7793792
20161109-06-185.mat,426.8858093,474.7793792
20161109-06-196.mat,412.251663,194.0698448
20161109-06-196.mat,438.8592018,194.0698448
20161109-06-196.mat,406.9301552,563.9146341
20161109-06-196.mat,433.537694,563.9146341
20161109-06-224.mat,417.5731707,58.3713969
20161109-06-224.mat,446.8414634,58.3713969
20161109-06-224.mat,408.2605322,429.5465632
20161109-06-224.mat,425.5554324,429.5465632
20161109-06-236.mat,416.2427938,162.1407982
20161109-06-236.mat,446.8414634,162.1407982
20161109-06-236.mat,403.6088083,530.5518135
20161109-06-236.mat,480.2927461,534.6968912
20161109-06-242.mat,416.2427938,211.364745
20161109-06-242.mat,472.1186253,212.695122
20161109-06-242.mat,402.5725389,578.2202073
20161109-06-242.mat,459.5673575,582.365285
20161109-06-267.mat,412.251663,425.5554324
20161109-06-267.mat,448.1718404,425.5554324
20161109-06-267.mat,419.1528497,92.20984456
20161109-06-267.mat,469.9300518,94.28238342
20161109-06-274.mat,418.9035477,156.8192905
20161109-06-274.mat,437.5288248,156.8192905
20161109-06-274.mat,408.7901554,492.2098446
20161109-06-274.mat,490.6554404,496.3549223
20161109-06-279.mat,418.9035477,203.3824834
20161109-06-279.mat,436.1984479,203.3824834
20161109-06-279.mat,406.9301552,537.3070953
20161109-06-279.mat,445.5110865,537.3070953
20161109-06-31.mat,413.5820399,373.6707317
20161109-06-31.mat,416.2427938,329.7682927
20161109-06-31.mat,433.537694,46.39800443
20161109-06-31.mat,462.8059867,47.72838137
20161109-06-36.mat,430.8769401,67.68403548
20161109-06-36.mat,452.1629712,67.68403548
20161109-06-36.mat,412.251663,400.2782705
20161109-06-36.mat,417.5731707,303.1607539
20161109-06-58.mat,406.9301552,518.6818182
20161109-06-58.mat,413.5820399,433.537694
20161109-06-58.mat,428.2161863,187.4179601
20161109-06-58.mat,476.1097561,192.7394678
20161109-06-67.mat,408.2605322,567.905765
20161109-06-67.mat,412.251663,498.7261641
20161109-06-67.mat,426.8858093,236.6419069
20161109-06-67.mat,482.7616408,240.6330377
20161109-07-110.mat,299.1696231,42.40687361
20161109-07-110.mat,277.883592,65.0232816
20161109-07-110.mat,196.7305987,140.8547672
20161109-07-110.mat,168.7926829,115.5776053
20161109-07-110.mat,96.95232816,243.2937916
20161109-07-110.mat,69.01441242,215.3558758
20161109-08-1.mat,486.7527716,458.8148559
20161109-08-1.mat,484.0920177,432.2073171
20161109-08-1.mat,477.440133,316.4645233
20161109-08-1.mat,527.9944568,312.4733925
20161109-08-1.mat,466.7971175,175.4445676
20161109-08-1.mat,525.3337029,171.4534368
20161109-08-1.mat,457.4948187,30.03367876
20161109-08-1.mat,528.9974093,21.74352332
20161109-08-104.mat,432.2073171,348.3935698
20161109-08-104.mat,432.2073171,315.1341463
20161109-08-104.mat,437.5288248,563.9146341
20161109-08-104.mat,470.7882483,562.5842572
20161109-08-104.mat,422.8946785,51.7195122
20161109-08-104.mat,456.154102,51.7195122
20161109-08-104.mat,428.2161863,196.7305987
20161109-08-104.mat,512.0299335,194.0698448
20161109-08-157.mat,433.537694,184.7572062
20161109-08-157.mat,477.440133,184.7572062
20161109-08-157.mat,433.537694,333.7594235
20161109-08-157.mat,468.1274945,333.7594235
20161109-08-157.mat,432.2073171,480.1008869
20161109-08-157.mat,464.1363636,480.1008869
20161109-08-253.mat,428.2161863,42.40687361
20161109-08-253.mat,466.7971175,42.40687361
20161109-08-253.mat,425.5554324,243.2937916
20161109-08-253.mat,582.5399113,245.9545455
20161109-08-253.mat,426.8858093,404.2694013
20161109-08-253.mat,468.1274945,402.9390244
20161109-08-253.mat,425.5554324,546.6197339
20161109-08-253.mat,458.8148559,546.6197339
20161109-08-27.mat,476.1097561,369.6796009
20161109-08-27.mat,547.9501109,360.3669623
20161109-08-27.mat,461.4756098,227.3292683
20161109-08-27.mat,546.6197339,215.3558758
20161109-08-27.mat,446.8414634,79.65742794
20161109-08-27.mat,472.1186253,75.66629712
20161109-08-27.mat,491.6917098,517.0803109
20161109-08-27.mat,483.4015544,451.7953368
20161109-08-276.mat,422.8946785,538.6374723
20161109-08-276.mat,454.8237251,538.6374723
20161109-08-276.mat,425.5554324,320.4556541
20161109-08-276.mat,425.5554324,288.5266075
20161109-08-276.mat,425.5554324,174.1141907
20161109-08-276.mat,462.8059867,174.1141907
20161109-08-276.mat,426.4067358,33.14248705
20161109-08-276.mat,499.9818653,31.06994819
20161109-08-291.mat,425.5554324,108.9257206
20161109-08-291.mat,468.1274945,108.9257206
20161109-08-291.mat,425.5554324,252.6064302
20161109-08-291.mat,472.1186253,252.6064302
20161109-08-291.mat,425.5554324,400.2782705
20161109-08-291.mat,425.5554324,367.018847
20161109-08-315.mat,426.8858093,75.66629712
20161109-08-315.mat,453.4933481,75.66629712
20161109-08-315.mat,425.5554324,227.3292683
20161109-08-315.mat,470.7882483,228.6596452
20161109-08-315.mat,424.2250554,372.3403548
20161109-08-315.mat,473.4490022,372.3403548
20161109-08-315.mat,424.2250554,520.0121951
20161109-08-315.mat,422.8946785,489.4135255
20161109-08-324.mat,430.8769401,122.22949
20161109-08-324.mat,468.1274945,122.22949
20161109-08-324.mat,425.5554324,277.883592
20161109-08-324.mat,477.440133,280.5443459
20161109-08-324.mat,421.5643016,421.5643016
20161109-08-324.mat,477.440133,421.5643016
20161109-08-324.mat,414.9124169,565.2450111
20161109-08-324.mat,416.2427938,534.6463415
20161109-08-350.mat,412.251663,563.9146341
20161109-08-350.mat,472.1186253,567.905765
20161109-08-350.mat,424.2250554,429.5465632
20161109-08-350.mat,465.4667406,430.8769401
20161109-08-350.mat,429.5465632,273.8924612
20161109-08-350.mat,473.4490022,273.8924612
20161109-08-350.mat,440.1895787,65.0232816
20161109-08-350.mat,486.7527716,66.35365854
20161109-08-367.mat,424.2250554,553.2716186
20161109-08-367.mat,468.1274945,553.2716186
20161109-08-367.mat,432.2073171,335.0898004
20161109-08-367.mat,432.2073171,303.1607539
20161109-08-367.mat,436.1984479,187.4179601
20161109-08-367.mat,465.4667406,187.4179601
20161109-08-367.mat,438.8592018,49.05875831
20161109-08-367.mat,473.4490022,51.7195122
20161109-08-374.mat,430.8769401,385.6441242
20161109-08-374.mat,432.2073171,360.3669623
20161109-08-374.mat,434.868071,239.3026608
20161109-08-374.mat,474.7793792,240.6330377
20161109-08-374.mat,438.8592018,99.61308204
20161109-08-374.mat,469.4578714,100.943459
20161109-08-403.mat,442.8503326,184.7572062
20161109-08-403.mat,482.7616408,187.4179601
20161109-08-403.mat,437.5288248,332.4290466
20161109-08-403.mat,469.4578714,332.4290466
20161109-08-403.mat,433.537694,476.1097561
20161109-08-403.mat,468.1274945,478.77051
20161109-08-414.mat,438.8592018,271.2317073
20161109-08-414.mat,476.1097561,271.2317073
20161109-08-414.mat,437.5288248,420.2339246
20161109-08-414.mat,468.1274945,420.2339246
20161109-08-414.mat,439.8782383,569.9300518
20161109-08-414.mat,491.6917098,569.9300518
20161109-08-499.mat,420.2339246,184.7572062
20161109-08-499.mat,460.1452328,184.7572062
20161109-08-499.mat,421.5643016,381.6529933
20161109-08-499.mat,421.5643016,343.0720621
20161109-08-542.mat,421.5643016,203.3824834
20161109-08-542.mat,452.1629712,203.3824834
20161109-08-542.mat,418.9035477,364.3580931
20161109-08-542.mat,418.9035477,325.7771619
20161109-08-56.mat,474.7793792,478.77051
20161109-08-56.mat,533.3159645,468.1274945
20161109-08-56.mat,453.4933481,339.0809313
20161109-08-56.mat,517.3514412,327.1075388
20161109-08-56.mat,432.2073171,192.7394678
20161109-08-56.mat,464.1363636,187.4179601
20161109-08-575.mat,421.5643016,61.03215078
20161109-08-575.mat,482.7616408,61.03215078
20161109-08-575.mat,417.5731707,245.9545455
20161109-08-575.mat,417.5731707,199.3913525
20161109-08-575.mat,418.9035477,394.9567627
20161109-08-575.mat,466.7971175,392.2960089
20161109-08-575.mat,417.5731707,554.6019956
20161109-08-575.mat,417.5731707,520.0121951
20161109-09-1.mat,498.7261641,289.8569845
20161109-09-1.mat,543.95898,267.2405765
20161109-09-1.mat,404.2694013,118.2383592
20161109-09-1.mat,456.154102,90.30044346
20161109-09-1.mat,60.60362694,501.5362694
20161109-09-1.mat,6.71761658,529.515544
20161109-09-1.mat,367.3393782,56.97668394
20161109-09-1.mat,416.0440415,33.14248705
20161109-09-103.mat,469.4578714,289.8569845
20161109-09-103.mat,469.4578714,255.267184
20161109-09-103.mat,470.7882483,144.845898
20161109-09-103.mat,525.3337029,147.5066519
20161109-09-300.mat,453.4933481,58.3713969
20161109-09-300.mat,489.4135255,58.3713969
20161109-09-300.mat,445.5110865,268.5709534
20161109-09-300.mat,502.7172949,271.2317073
20161109-09-300.mat,441.5199557,420.2339246
20161109-09-300.mat,472.1186253,420.2339246
20161109-09-300.mat,434.6968912,564.7487047
20161109-09-300.mat,521.7435233,568.8937824
20161109-09-335.mat,442.8503326,124.8902439
20161109-09-335.mat,466.7971175,124.8902439
20161109-09-335.mat,441.5199557,271.2317073
20161109-09-335.mat,500.056541,271.2317073
20161109-09-335.mat,437.5288248,421.5643016
20161109-09-335.mat,472.1186253,421.5643016
20161109-09-357.mat,446.8414634,247.2849224
20161109-09-357.mat,489.4135255,248.6152993
20161109-09-357.mat,440.1895787,394.9567627
20161109-09-357.mat,481.4312639,394.9567627
20161109-09-357.mat,428.4792746,538.8419689
20161109-09-357.mat,485.4740933,545.0595855
20161109-09-357.mat,457.4948187,94.28238342
20161109-09-357.mat,525.888601,98.42746114
20161109-09-558.mat,493.4046563,257.9279379
20161109-09-558.mat,510.6995565,257.9279379
20161109-09-558.mat,496.0654102,404.2694013
20161109-09-558.mat,496.0654102,376.3314856
20161109-09-558.mat,490.6554404,119.1528497
20161109-09-558.mat,546.6139896,117.0803109
20161109-09-65.mat,466.7971175,236.6419069
20161109-09-65.mat,498.7261641,237.9722838
20161109-09-65.mat,454.8237251,390.9656319
20161109-09-65.mat,500.056541,394.9567627
20161109-09-65.mat,451.2772021,466.3031088
20161109-09-65.mat,519.6709845,473.5569948
20161111-01-1025.mat,518.6818182,208.7039911
20161111-01-1025.mat,590.5221729,126.2206208
20161111-01-1025.mat,279.213969,23.78159645
20161111-01-1025.mat,296.5088692,6.486696231
20161111-01-1025.mat,398.9478936,112.9168514
20161111-01-1025.mat,485.4223947,9.147450111
20161111-01-1098.mat,470.7882483,84.9789357
20161111-01-1098.mat,586.5310421,84.9789357
20161111-01-1098.mat,473.4490022,400.2782705
20161111-01-1098.mat,577.2184035,397.6175166
20161111-01-1098.mat,472.0025907,239.3601036
20161111-01-1098.mat,576.6658031,239.3601036
20161111-01-1125.mat,469.4578714,353.7150776
20161111-01-1125.mat,583.8702882,349.7239468
20161111-01-1125.mat,456.154102,43.73725055
20161111-01-1125.mat,577.2184035,42.40687361
20161111-01-1125.mat,461.6398964,195.8367876
20161111-01-1125.mat,575.6295337,192.7279793
20161111-01-114.mat,416.2427938,336.4201774
20161111-01-114.mat,429.5465632,311.1430155
20161111-01-114.mat,482.7616408,199.3913525
20161111-01-114.mat,518.6818182,218.0166297
20161111-01-114.mat,547.9501109,70.34478936
20161111-01-114.mat,583.8702882,88.97006652
20161111-01-1158.mat,458.8148559,74.33592018
20161111-01-1158.mat,589.191796,76.99667406
20161111-01-1158.mat,462.8059867,227.3292683
20161111-01-1158.mat,586.5310421,227.3292683
20161111-01-1158.mat,464.1363636,382.9833703
20161111-01-1158.mat,573.2272727,382.9833703
20161111-01-1195.mat,520.0121951,340.4113082
20161111-01-1195.mat,593.1829268,372.3403548
20161111-01-1195.mat,456.154102,489.4135255
20161111-01-1195.mat,594.5133038,549.2804878
20161111-01-1195.mat,582.5399113,194.0698448
20161111-01-1195.mat,595.8436807,202.0521064
20161111-01-1195.mat,308.2720207,38.3238342
20161111-01-1195.mat,249.2046632,10.34455959
20161111-01-1214.mat,406.9301552,126.2206208
20161111-01-1214.mat,378.9922395,106.2649667
20161111-01-1214.mat,300.5,38.41574279
20161111-01-1214.mat,335.0898004,5.15631929
20161111-01-1214.mat,506.7084257,492.0742794
20161111-01-1214.mat,589.191796,571.8968958
20161111-01-125.mat,505.3780488,74.33592018
20161111-01-125.mat,550.6108647,86.30931264
20161111-01-125.mat,460.1452328,212.695122
20161111-01-125.mat,514.6906874,231.3203991
20161111-01-125.mat,413.5820399,360.3669623
20161111-01-125.mat,422.8946785,331.0986696
20161111-01-184.mat,446.8414634,46.39800443
20161111-01-184.mat,506.7084257,46.39800443
20161111-01-184.mat,438.8592018,203.3824834
20161111-01-184.mat,492.0742794,206.0432373
20161111-01-184.mat,429.5465632,363.0277162
20161111-01-184.mat,565.2450111,367.018847
20161111-01-184.mat,418.9035477,516.0210643
20161111-01-184.mat,421.5643016,485.4223947
20161111-01-199.mat,442.8503326,106.2649667
20161111-01-199.mat,574.5576497,108.9257206
20161111-01-199.mat,434.868071,267.2405765
20161111-01-199.mat,555.9323725,271.2317073
20161111-01-199.mat,428.2161863,424.2250554
20161111-01-199.mat,554.6019956,428.2161863
20161111-01-199.mat,420.2339246,577.2184035
20161111-01-199.mat,421.5643016,549.2804878
20161111-01-215.mat,434.868071,190.078714
20161111-01-215.mat,555.9323725,190.078714
20161111-01-215.mat,432.2073171,351.0543237
20161111-01-215.mat,570.5665188,352.3847007
20161111-01-215.mat,429.5465632,506.7084257
20161111-01-215.mat,569.2361419,509.3691796
20161111-01-215.mat,438.8419689,34.17875648
20161111-01-215.mat,550.7590674,28.99740933
20161111-01-242.mat,442.8503326,187.4179601
20161111-01-242.mat,558.5931264,190.078714
20161111-01-242.mat,434.868071,348.3935698
20161111-01-242.mat,547.9501109,353.7150776
20161111-01-242.mat,450.8325942,27.77272727
20161111-01-242.mat,555.9323725,25.11197339
20161111-01-242.mat,425.5554324,508.0388027
20161111-01-242.mat,535.9767184,513.3603104
20161111-01-249.mat,461.4756098,70.34478936
20161111-01-249.mat,590.5221729,71.6751663
20161111-01-249.mat,448.1718404,227.3292683
20161111-01-249.mat,591.8525499,237.9722838
20161111-01-249.mat,434.868071,390.9656319
20161111-01-249.mat,590.5221729,405.5997783
20161111-01-249.mat,420.2339246,545.289357
20161111-01-249.mat,585.2006652,563.9146341
20161111-01-275.mat,488.0831486,58.3713969
20161111-01-275.mat,593.1829268,61.03215078
20161111-01-275.mat,469.4578714,220.6773836
20161111-01-275.mat,593.1829268,231.3203991
20161111-01-275.mat,454.8237251,381.6529933
20161111-01-275.mat,593.1829268,400.2782705
20161111-01-275.mat,437.5288248,535.9767184
20161111-01-275.mat,579.8791574,567.905765
20161111-01-86.mat,445.5110865,287.1962306
20161111-01-86.mat,466.7971175,267.2405765
20161111-01-86.mat,558.5931264,187.4179601
20161111-01-86.mat,583.8702882,218.0166297
20161111-02-1076.mat,470.7882483,144.845898
20161111-02-1076.mat,581.2095344,147.5066519
20161111-02-1076.mat,465.4667406,301.8303769
20161111-02-1076.mat,586.5310421,305.8215078
20161111-02-1076.mat,462.8059867,458.8148559
20161111-02-1076.mat,575.8880266,469.4578714
20161111-02-1195.mat,480.1008869,183.4268293
20161111-02-1195.mat,554.6019956,57.04101996
20161111-02-1195.mat,345.732816,108.9257206
20161111-02-1195.mat,396.2871397,29.10310421
20161111-02-1195.mat,222.0077605,38.41574279
20161111-02-1195.mat,245.9545455,3.82594235
20161111-02-1208.mat,516.0210643,285.8658537
20161111-02-1208.mat,586.5310421,212.695122
20161111-02-1208.mat,398.9478936,175.4445676
20161111-02-1208.mat,502.7172949,75.66629712
20161111-02-1208.mat,289.8569845,75.66629712
20161111-02-1208.mat,357.7062084,15.79933481
20161111-02-1233.mat,453.4933481,324.4467849
20161111-02-1233.mat,577.2184035,273.8924612
20161111-02-1233.mat,392.2960089,180.7660754
20161111-02-1233.mat,542.6286031,118.2383592
20161111-02-1233.mat,332.4290466,42.40687361
20161111-02-1233.mat,410.921286,13.13858093
20161111-02-1352.mat,478.77051,273.8924612
20161111-02-1352.mat,582.5399113,273.8924612
20161111-02-1352.mat,474.7793792,119.5687361
20161111-02-1352.mat,579.8791574,119.5687361
20161111-02-1352.mat,481.4312639,434.868071
20161111-02-1352.mat,587.8614191,433.537694
20161111-02-148.mat,438.8592018,340.4113082
20161111-02-148.mat,449.5022173,268.5709534
20161111-02-148.mat,464.1363636,187.4179601
20161111-02-148.mat,575.8880266,206.0432373
20161111-02-148.mat,489.619171,34.17875648
20161111-02-148.mat,577.7020725,47.65025907
20161111-02-179.mat,502.7172949,70.34478936
20161111-02-179.mat,585.2006652,75.66629712
20161111-02-179.mat,477.440133,229.9900222
20161111-02-179.mat,589.191796,243.2937916
20161111-02-179.mat,456.154102,388.304878
20161111-02-179.mat,582.5399113,406.9301552
20161111-02-179.mat,65.78497409,121.2253886
20161111-02-179.mat,30.55181347,155.4222798
20161111-02-179.mat,432.6243523,542.9870466
20161111-02-179.mat,444.0233161,470.4481865
20161111-02-25.mat,444.1807095,182.0964523
20161111-02-25.mat,571.8968958,172.7838137
20161111-02-25.mat,457.4844789,333.7594235
20161111-02-25.mat,581.2095344,321.786031
20161111-02-25.mat,472.1186253,486.7527716
20161111-02-25.mat,579.8791574,472.1186253
20161111-02-25.mat,428.2161863,38.41574279
20161111-02-25.mat,563.9146341,23.78159645
20161111-02-261.mat,504.0476718,49.05875831
20161111-02-261.mat,590.5221729,47.72838137
20161111-02-261.mat,500.056541,218.0166297
20161111-02-261.mat,587.8614191,215.3558758
20161111-02-261.mat,494.7350333,378.9922395
20161111-02-261.mat,589.191796,385.6441242
20161111-02-261.mat,492.0742794,543.95898
20161111-02-261.mat,587.8614191,555.9323725
20161111-02-278.mat,506.7084257,143.5155211
20161111-02-278.mat,591.8525499,147.5066519
20161111-02-278.mat,498.7261641,312.4733925
20161111-02-278.mat,587.8614191,315.1341463
20161111-02-278.mat,492.0742794,476.1097561
20161111-02-278.mat,582.5399113,485.4223947
20161111-02-288.mat,524.0033259,43.73725055
20161111-02-288.mat,590.5221729,42.40687361
20161111-02-288.mat,513.3603104,203.3824834
20161111-02-288.mat,579.8791574,206.0432373
20161111-02-288.mat,500.056541,369.6796009
20161111-02-288.mat,589.191796,378.9922395
20161111-02-288.mat,488.0831486,533.3159645
20161111-02-288.mat,581.2095344,549.2804878
20161111-02-310.mat,567.905765,184.7572062
20161111-02-310.mat,599.8348115,190.078714
20161111-02-310.mat,531.9855876,343.0720621
20161111-02-310.mat,594.5133038,363.0277162
20161111-02-310.mat,490.7439024,505.3780488
20161111-02-310.mat,589.191796,542.6286031
20161111-02-52.mat,417.5731707,203.3824834
20161111-02-52.mat,543.95898,187.4179601
20161111-02-52.mat,437.5288248,351.0543237
20161111-02-52.mat,555.9323725,336.4201774
20161111-02-52.mat,458.8148559,506.7084257
20161111-02-52.mat,547.9501109,490.7439024
20161111-02-62.mat,417.5731707,268.5709534
20161111-02-62.mat,555.9323725,252.6064302
20161111-02-62.mat,436.1984479,418.9035477
20161111-02-62.mat,541.2982262,404.2694013
20161111-02-62.mat,450.8325942,565.2450111
20161111-02-62.mat,526.6640798,558.5931264
20161111-02-71.mat,417.5731707,331.0986696
20161111-02-71.mat,535.9767184,316.4645233
20161111-02-71.mat,433.537694,484.0920177
20161111-02-71.mat,550.6108647,470.7882483
20161111-05-609.mat,385.6441242,86.30931264
20161111-05-609.mat,473.4490022,86.30931264
20161111-05-609.mat,386.9745011,481.4312639
20161111-05-609.mat,476.1097561,480.1008869
20161111-05-614.mat,381.6529933,115.5776053
20161111-05-614.mat,464.1363636,115.5776053
20161111-05-614.mat,388.304878,508.0388027
20161111-05-614.mat,458.8148559,509.3691796
20161111-05-673.mat,381.6529933,38.41574279
20161111-05-673.mat,461.4756098,38.41574279
20161111-05-673.mat,380.3226164,424.2250554
20161111-05-673.mat,466.7971175,421.5643016
20161111-05-684.mat,380.3226164,95.62195122
20161111-05-684.mat,470.7882483,103.6042129
20161111-05-684.mat,377.6618625,485.4223947
20161111-05-684.mat,452.1629712,485.4223947
20161111-05-695.mat,381.6529933,159.4800443
20161111-05-695.mat,456.154102,164.8015521
20161111-05-695.mat,375.0011086,549.2804878
20161111-05-695.mat,458.8148559,549.2804878
20161111-05-732.mat,380.3226164,400.2782705
20161111-05-732.mat,464.1363636,401.6086475
20161111-05-732.mat,388.304878,106.2649667
20161111-05-732.mat,468.1274945,110.2560976
20161111-05-750.mat,378.9922395,513.3603104
20161111-05-750.mat,453.4933481,514.6906874
20161111-05-750.mat,386.9745011,219.3470067
20161111-05-750.mat,468.1274945,222.0077605
20161111-06-572.mat,413.5820399,433.537694
20161111-06-572.mat,492.0742794,434.868071
20161111-06-572.mat,409.5909091,39.74611973
20161111-06-572.mat,481.4312639,39.74611973
20161111-06-578.mat,414.9124169,485.4223947
20161111-06-578.mat,480.1008869,485.4223947
20161111-06-578.mat,408.7901554,89.10103627
20161111-06-578.mat,479.2564767,89.10103627
20161111-06-622.mat,409.5909091,425.5554324
20161111-06-622.mat,477.440133,429.5465632
20161111-06-622.mat,420.2339246,39.74611973
20161111-06-622.mat,493.4046563,47.72838137
20161111-06-632.mat,421.5643016,112.9168514
20161111-06-632.mat,488.0831486,118.2383592
20161111-06-632.mat,402.9390244,501.386918
20161111-06-632.mat,476.1097561,506.7084257
20161111-06-638.mat,401.6086475,543.95898
20161111-06-638.mat,488.0831486,549.2804878
20161111-06-638.mat,421.2253886,159.5673575
20161111-06-638.mat,490.6554404,163.7124352
20161111-06-671.mat,425.5554324,112.9168514
20161111-06-671.mat,500.056541,115.5776053
20161111-06-671.mat,416.2427938,405.5997783
20161111-06-671.mat,496.0654102,404.2694013
20161111-06-688.mat,420.2339246,231.3203991
20161111-06-688.mat,500.056541,231.3203991
20161111-06-688.mat,414.9124169,524.0033259
20161111-06-688.mat,496.0654102,524.0033259
20161111-06-694.mat,417.5731707,571.8968958
20161111-06-694.mat,504.0476718,569.2361419
20161111-06-694.mat,418.9035477,273.8924612
20161111-06-694.mat,512.0299335,273.8924612
image20160719180856_1084.mat,203.7608696,221.6956522
image20160719180856_1084.mat,137.4565217,219.5217391
image20160719180856_1152.mat,203.7608696,170.6086957
image20160719180856_1152.mat,205.9347826,240.173913
image20160719180856_1152.mat,179.8478261,316.2608696
image20160719180856_1152.mat,182.0217391,378.2173913
image20160719180856_1172.mat,199.4130435,508.6521739
image20160719180856_1172.mat,205.9347826,588
image20160719180856_3632.mat,167.8913043,101.0434783
image20160719180856_3632.mat,110.2826087,101.0434783
image20160719180856_3632.mat,176.6658031,515.007772
image20160719180856_3632.mat,103.0906736,519.1528497
image20160719180856_3632.mat,170.4481865,339.8782383
image20160719180856_3632.mat,102.0544041,341.9507772
image20160719180856_3632.mat,169.4119171,261.1217617
image20160719180856_3632.mat,109.3082902,263.1943005
image20160719180856_3692.mat,172.2391304,476.0434783
image20160719180856_3692.mat,110.2826087,476.0434783
image20160719180856_3692.mat,175.5,74.95652174
image20160719180856_3692.mat,114.6304348,70.60869565
image20160719180856_3692.mat,173.326087,310.826087
image20160719180856_3692.mat,95.06521739,317.3478261
image20160719180856_3692.mat,172.2391304,234.7391304
image20160719180856_3692.mat,97.23913043,232.5652174
image20160719180856_3752.mat,179.8478261,194.5217391
image20160719180856_3752.mat,178.7608696,267.3478261
image20160719180856_3752.mat,176.5869565,355.3913043
image20160719180856_3752.mat,117.8913043,353.2173913
image20160719180856_3752.mat,176.5869565,526.0434783
image20160719180856_3752.mat,109.1956522,522.7826087
image20160719180856_3772.mat,175.5,431.4782609
image20160719180856_3772.mat,103.7608696,429.3043478
image20160719180856_3772.mat,180.9347826,268.4347826
image20160719180856_3772.mat,179.8478261,328.2173913
image20160719180856_3792.mat,183.1086957,363
image20160719180856_3792.mat,177.673913,420.6086957
image20160719180856_3792.mat,167.8913043,526.0434783
image20160719180856_3792.mat,112.4565217,520.6086957
image20160719180856_3908.mat,92.72797927,148.1683938
image20160719180856_3908.mat,84.43782383,183.4015544
image20160719180856_3928.mat,61.36956522,143.4347826
image20160719180856_3928.mat,13.54347826,194.5217391
image20160719180856_3928.mat,173.5569948,248.6865285
image20160719180856_3928.mat,137.2875648,288.0647668
image20160719180856_3968.mat,183.1086957,128.2173913
image20160719180856_3968.mat,132.0217391,128.2173913
image20160719180856_3968.mat,192.8913043,288
image20160719180856_3968.mat,109.1956522,293.4347826
image20160719180856_3968.mat,204.6450777,451.7953368
image20160719180856_3968.mat,125.888601,458.0129534
image20160719180856_4108.mat,187.4565217,510.826087
image20160719180856_4108.mat,90.7173913,515.173913
image20160719180856_4108.mat,183.1086957,320.6086957
image20160719180856_4108.mat,104.8478261,322.7826087
image20160719180856_4108.mat,180.9347826,135.826087
image20160719180856_4108.mat,182.0217391,206.4782609
image20160719180856_4128.mat,187.4565217,309.7391304
image20160719180856_4128.mat,183.1086957,379.3043478
image20160719180856_4128.mat,175.6295337,497.3911917
image20160719180856_4128.mat,72.00259067,490.1373057
image20160719180856_4148.mat,183.1086957,426.0434783
image20160719180856_4148.mat,150.5,504.3043478
image20160719180856_628.mat,231.5880829,149.2046632
image20160719180856_628.mat,173.5569948,150.2409326
image20160719180856_648.mat,200.5,191.2608696
image20160719180856_648.mat,120.0652174,198.8695652
image20160719180856_648.mat,230.5518135,573.0388601
image20160719180856_648.mat,147.6502591,583.4015544
image20160719180856_664.mat,199.4130435,474.9565217
image20160719180856_664.mat,110.2826087,472.7826087
image20160719180856_664.mat,175.6295337,87.02849741
image20160719180856_664.mat,179.7746114,177.1839378
image20160719180856_668.mat,178.7608696,154.3043478
image20160719180856_668.mat,182.0217391,236.9130435
image20160719180856_668.mat,197.2391304,543.4347826
image20160719180856_668.mat,113.5434783,543.4347826
image20160719180856_688.mat,178.738342,519.1528497
image20160719180856_688.mat,183.9196891,581.3290155
image20160719180856_720.mat,167.3393782,412.4170984
image20160719180856_720.mat,94.80051813,411.380829
image20160719180856_768.mat,203.7608696,239.0869565
image20160719180856_768.mat,115.7173913,236.9130435
image20160719180856_788.mat,203.7608696,254.3043478
image20160719180856_788.mat,105.9347826,252.1304348
image20160719180856_808.mat,187.4565217,267.3478261
image20160719180856_808.mat,113.5434783,268.4347826
image20160719180856_864.mat,192.8913043,353.2173913
image20160719180856_864.mat,114.6304348,351.0434783
image20160719180856_904.mat,191.8043478,443.4347826
image20160719180856_904.mat,101.5869565,443.4347826
image20160719180856_904.mat,192.8913043,68.43478261
image20160719180856_904.mat,110.2826087,68.43478261
image20160719180856_924.mat,199.4130435,489.0869565
image20160719180856_924.mat,120.0652174,478.2173913
image20160719180856_924.mat,203.7608696,106.4782609
